company_name,company_img,company_ALid,founder_name,founder_followers,founder_img,nfounder,founder_company_ALids,founder_score,ninvestor,investor_company_ALids,investor_score,nboard,board_company_ALids,board_score
DailyBurn,https://angel.co/images/shared/nopic_startup.png,NULL,Andy Smith,75,https://s3.amazonaws.com/photos.angel.co/users/280131-medium_jpg?1365097582,1,[32123],9,1,[32123],6,0,[32123],0.0
Disqus,https://s3.amazonaws.com/photos.angel.co/startups/i/3295-7c0fcfb74aed7fd5796b1a543a4b81f4-medium_jpg.jpg?buster=1315740598,3295,Daniel Ha,47,https://s3.amazonaws.com/photos.angel.co/users/9731-medium_jpg?1306919396,1,[3295],10,0,[3295],0.0,0,[3295],0.0
Disqus,https://s3.amazonaws.com/photos.angel.co/startups/i/3295-7c0fcfb74aed7fd5796b1a543a4b81f4-medium_jpg.jpg?buster=1315740598,3295,Jason Yan,114,https://s3.amazonaws.com/photos.angel.co/users/9835-medium_jpg?1306919400,1,[3295],10,0,[3295],0.0,0,[3295],0.0
Docphin,https://s3.amazonaws.com/photos.angel.co/startups/i/27231-96b2add821dc918284081dde71a3e8c3-medium_jpg.jpg?buster=1362667003,27231,Derek Juang,31,https://s3.amazonaws.com/photos.angel.co/users/69355-medium_jpg?1320110184,1,[27231],8,0,[27231],0.0,0,[27231],0.0
Docphin,https://s3.amazonaws.com/photos.angel.co/startups/i/27231-96b2add821dc918284081dde71a3e8c3-medium_jpg.jpg?buster=1362667003,27231,"Mitesh Patel, MD, MBA",68,https://s3.amazonaws.com/photos.angel.co/users/69384-medium_jpg?1336323322,1,[27231],8,0,[27231],0.0,0,[27231],0.0
Docphin,https://s3.amazonaws.com/photos.angel.co/startups/i/27231-96b2add821dc918284081dde71a3e8c3-medium_jpg.jpg?buster=1362667003,27231,Sachin Nanavati,122,https://s3.amazonaws.com/photos.angel.co/users/69329-medium_jpg?1320098635,1,[27231],8,0,[27231],0.0,0,[27231],0.0
DoubleRecall,https://s3.amazonaws.com/photos.angel.co/startups/i/29047-f584cd402acd4ace572aa877062a9450-medium_jpg.jpg?buster=1321986218,29047,Miha Rebernik,114,https://s3.amazonaws.com/photos.angel.co/users/97009-medium_jpg?1329406947,2,"[85258, 29047]",14,0,"[85258, 29047]",0.0,0,"[85258, 29047]",0.0
DoubleRecall,https://s3.amazonaws.com/photos.angel.co/startups/i/29047-f584cd402acd4ace572aa877062a9450-medium_jpg.jpg?buster=1321986218,29047,Rok Krulec,112,https://s3.amazonaws.com/photos.angel.co/users/56360-medium_jpg?1358618794,1,[29047],9,0,[29047],0.0,0,[29047],0.0
DoubleRecall,https://s3.amazonaws.com/photos.angel.co/startups/i/29047-f584cd402acd4ace572aa877062a9450-medium_jpg.jpg?buster=1321986218,29047,Robert Farazin,70,https://s3.amazonaws.com/photos.angel.co/users/96126-medium_jpg?1370937377,2,"[221677, 29047]",13,0,"[221677, 29047]",0.0,0,"[221677, 29047]",0.0
DoubleRecall,https://s3.amazonaws.com/photos.angel.co/startups/i/29047-f584cd402acd4ace572aa877062a9450-medium_jpg.jpg?buster=1321986218,29047,Rok Gregorič,58,https://s3.amazonaws.com/photos.angel.co/users/96156-medium_jpg?1329199156,1,[29047],9,0,[29047],0.0,0,[29047],0.0
DraftKings,https://s3.amazonaws.com/photos.angel.co/startups/i/31888-825265e74f51efb18569e0ab8e37b728-medium_jpg.jpg?buster=1359607874,31888,Paul Liberman,17,https://s3.amazonaws.com/photos.angel.co/users/87085-medium_jpg?1330034007,1,[31888],9,0,[31888],0.0,0,[31888],0.0
DraftKings,https://s3.amazonaws.com/photos.angel.co/startups/i/31888-825265e74f51efb18569e0ab8e37b728-medium_jpg.jpg?buster=1359607874,31888,Matt Kalish,17,https://s3.amazonaws.com/photos.angel.co/users/52596-medium_jpg?1330354657,1,[31888],9,0,[31888],0.0,0,[31888],0.0
DraftKings,https://s3.amazonaws.com/photos.angel.co/startups/i/31888-825265e74f51efb18569e0ab8e37b728-medium_jpg.jpg?buster=1359607874,31888,Jason Robins,14,https://s3.amazonaws.com/photos.angel.co/users/87080-medium_jpg?1330446092,1,[31888],9,0,[31888],0.0,0,[31888],0.0
drchrono,https://s3.amazonaws.com/photos.angel.co/startups/i/3473-50310418d96a904694d86a8215171551-medium_jpg.jpg?buster=1335839081,3473,Daniel Kivatinos,476,https://s3.amazonaws.com/photos.angel.co/users/123536-medium_jpg?1335865528,1,[3473],10,0,[3473],0.0,1,[3473],10
drchrono,https://s3.amazonaws.com/photos.angel.co/startups/i/3473-50310418d96a904694d86a8215171551-medium_jpg.jpg?buster=1335839081,3473,Michael Nusimow,155,https://s3.amazonaws.com/photos.angel.co/users/185446-medium_jpg?1377800648,1,[3473],10,0,[3473],0.0,1,[3473],10
Earbits,https://s3.amazonaws.com/photos.angel.co/startups/i/517-c81b058ce0da2b97b1e09d00cc04c0dd-medium_jpg.jpg?buster=1315770890,517,Joey Flores,389,https://s3.amazonaws.com/photos.angel.co/users/1397-medium_jpg?1308558009,1,[517],9,0,[517],0.0,1,[517],9
Earbits,https://s3.amazonaws.com/photos.angel.co/startups/i/517-c81b058ce0da2b97b1e09d00cc04c0dd-medium_jpg.jpg?buster=1315770890,517,Yotam Rosenbaum,18,https://s3.amazonaws.com/photos.angel.co/users/28518-medium_jpg?1304060227,1,[517],9,0,[517],0.0,1,[517],9
Earbits,https://s3.amazonaws.com/photos.angel.co/startups/i/517-c81b058ce0da2b97b1e09d00cc04c0dd-medium_jpg.jpg?buster=1315770890,517,Benjamin Bryant,49,https://s3.amazonaws.com/photos.angel.co/users/118145-medium_jpg?1339395382,1,[517],9,0,[517],0.0,0,[517],0.0
EveryMove,https://s3.amazonaws.com/photos.angel.co/startups/i/21584-61e7adac2a97f0b328b58f3a60d7b109-medium_jpg.jpg?buster=1315865064,21584,Marcelo Calbucci,781,https://s3.amazonaws.com/photos.angel.co/users/44979-medium_jpg?1311622482,5,"[45886, 45747, 45746, 21600, 21584]",22,0,"[45886, 45747, 45746, 21600, 21584]",0.0,0,"[45886, 45747, 45746, 21600, 21584]",0.0
EveryMove,https://s3.amazonaws.com/photos.angel.co/startups/i/21584-61e7adac2a97f0b328b58f3a60d7b109-medium_jpg.jpg?buster=1315865064,21584,Russell Benaroya,302,https://s3.amazonaws.com/photos.angel.co/users/45110-medium_jpg?1311659026,3,"[45917, 45916, 21584]",12,6,"[45917, 45916, 21584]",16,0,"[45917, 45916, 21584]",0.0
Exec,https://s3.amazonaws.com/photos.angel.co/startups/i/76645-b921b47d5be232e71d18b3794707fa1a-medium_jpg.jpg?buster=1331922333,76645,Justin Kan,2317,https://s3.amazonaws.com/photos.angel.co/users/34628-medium_jpg?1359614693,5,"[79618, 114142, 76645, 48403, 32244]",37,10,"[79618, 114142, 76645, 48403, 32244]",91,1,"[79618, 114142, 76645, 48403, 32244]",8
Exec,https://s3.amazonaws.com/photos.angel.co/startups/i/76645-b921b47d5be232e71d18b3794707fa1a-medium_jpg.jpg?buster=1331922333,76645,Daniel Kan,27,https://graph.facebook.com/dkan09/picture?type=square,1,[76645],9,0,[76645],0.0,0,[76645],0.0
Exec,https://s3.amazonaws.com/photos.angel.co/startups/i/76645-b921b47d5be232e71d18b3794707fa1a-medium_jpg.jpg?buster=1331922333,76645,Amir Ghazvinian,3,https://s3.amazonaws.com/photos.angel.co/users/292078-medium_jpg?1366838450,1,[76645],9,0,[76645],0.0,0,[76645],0.0
Fabricly,https://s3.amazonaws.com/photos.angel.co/startups/i/52787-1e6161583d878daf76da9b4e39c5dd58-medium_jpg.jpg?buster=1372369176,52787,Tom Riley,6,https://s3.amazonaws.com/photos.angel.co/users/179848-medium_jpg?1372031450,3,"[52787, 226214, 226213]",12,0,"[52787, 226214, 226213]",0.0,0,"[52787, 226214, 226213]",0.0
FamilyLeaf,https://s3.amazonaws.com/photos.angel.co/startups/i/78224-5f59503bb281638f2da2832b0ddf76d2-medium_jpg.jpg?buster=1332756552,78224,Ajay Mehta,288,https://s3.amazonaws.com/photos.angel.co/users/8971-medium_jpg?1333670531,1,[78224],9,0,[78224],0.0,0,[78224],0.0
FamilyLeaf,https://s3.amazonaws.com/photos.angel.co/startups/i/78224-5f59503bb281638f2da2832b0ddf76d2-medium_jpg.jpg?buster=1332756552,78224,Henry Liu,199,https://s3.amazonaws.com/photos.angel.co/users/4290-medium_jpg?1380338678,1,[78224],9,0,[78224],0.0,0,[78224],0.0
FamilyLeaf,https://s3.amazonaws.com/photos.angel.co/startups/i/78224-5f59503bb281638f2da2832b0ddf76d2-medium_jpg.jpg?buster=1332756552,78224,Wesley Zhao,177,https://s3.amazonaws.com/photos.angel.co/users/8983-medium_jpg?1298427684,1,[78224],9,0,[78224],0.0,0,[78224],0.0
FanChatter,https://s3.amazonaws.com/photos.angel.co/startups/i/73437-b42f332832dee6d8cae8e025460db057-medium_jpg.jpg?buster=1330674082,73437,James Ostheimer,64,https://s3.amazonaws.com/photos.angel.co/users/10416-medium_jpg?1314846158,3,"[174269, 73437, 18313]",15,0,"[174269, 73437, 18313]",0.0,0,"[174269, 73437, 18313]",0.0
FanChatter,https://s3.amazonaws.com/photos.angel.co/startups/i/73437-b42f332832dee6d8cae8e025460db057-medium_jpg.jpg?buster=1330674082,73437,Marty Wetherall,82,https://s3.amazonaws.com/photos.angel.co/users/18060-medium_jpg?1300120271,1,[73437],7,0,[73437],0.0,0,[73437],0.0
FitnessKeeper,https://s3.amazonaws.com/photos.angel.co/startups/i/32744-341155a32aeaa6a35338282e9756af99-medium_jpg.jpg?buster=1375315159,32744,Jason Jacobs,366,https://s3.amazonaws.com/photos.angel.co/users/24655-medium_jpg?1352597280,1,[32744],9,0,[32744],0.0,0,[32744],0.0
Fitocracy,https://s3.amazonaws.com/photos.angel.co/startups/i/18937-25d96605a57406758a0f9cbe39b8ecda-medium_jpg.jpg?buster=1333476070,18937,Brian Wang,677,https://s3.amazonaws.com/photos.angel.co/users/34050-medium_jpg?1309316284,1,[18937],8,0,[18937],0.0,0,[18937],0.0
Fitocracy,https://s3.amazonaws.com/photos.angel.co/startups/i/18937-25d96605a57406758a0f9cbe39b8ecda-medium_jpg.jpg?buster=1333476070,18937,Richard Talens,200,https://s3.amazonaws.com/photos.angel.co/users/34163-medium_jpg?1309873328,1,[18937],8,0,[18937],0.0,0,[18937],0.0
FlightCar,https://s3.amazonaws.com/photos.angel.co/startups/i/117187-475195700088695e72bc3dd6870e95e3-medium_jpg.jpg?buster=1345826229,117187,Shri Ganeshram,156,https://s3.amazonaws.com/photos.angel.co/users/165935-medium_jpg?1345826627,1,[117187],9,2,[117187],10,0,[117187],0.0
FlightCar,https://s3.amazonaws.com/photos.angel.co/startups/i/117187-475195700088695e72bc3dd6870e95e3-medium_jpg.jpg?buster=1345826229,117187,Rujul Zaparde,82,https://s3.amazonaws.com/photos.angel.co/users/166061-medium_jpg?1345840283,1,[117187],9,0,[117187],0.0,0,[117187],0.0
FlightCar,https://s3.amazonaws.com/photos.angel.co/startups/i/117187-475195700088695e72bc3dd6870e95e3-medium_jpg.jpg?buster=1345826229,117187,Kevin Petrovic,49,https://s3.amazonaws.com/photos.angel.co/users/166152-medium_jpg?1345867620,1,[117187],9,0,[117187],0.0,0,[117187],0.0
Foodzie,https://s3.amazonaws.com/photos.angel.co/startups/i/27048-308107a8810a423d1987c303d536ca1e-medium_jpg.jpg?buster=1319788007,27048,Nikolaus Bauman,256,https://s3.amazonaws.com/photos.angel.co/users/30980-medium_jpg?1369755253,2,"[27048, 19088]",18,0,"[27048, 19088]",0.0,0,"[27048, 19088]",0.0
Foodzie,https://s3.amazonaws.com/photos.angel.co/startups/i/27048-308107a8810a423d1987c303d536ca1e-medium_jpg.jpg?buster=1319788007,27048,Rob LaFave,729,https://s3.amazonaws.com/photos.angel.co/users/68670-medium_jpg?1381876838,1,[27048],10,0,[27048],0.0,0,[27048],0.0
Foodzie,https://s3.amazonaws.com/photos.angel.co/startups/i/27048-308107a8810a423d1987c303d536ca1e-medium_jpg.jpg?buster=1319788007,27048,Emily Olson,129,https://s3.amazonaws.com/photos.angel.co/users/68676-medium_jpg?1345652311,1,[27048],10,0,[27048],0.0,0,[27048],0.0
GazeHawk,https://s3.amazonaws.com/photos.angel.co/startups/i/22663-30af57fe0b38a2865edfad38b73669f4-medium_jpg.jpg?buster=1315730836,22663,Brian Krausz,302,https://s3.amazonaws.com/photos.angel.co/users/50371-medium_jpg?1313186198,1,[22663],10,0,[22663],0.0,0,[22663],0.0
GazeHawk,https://s3.amazonaws.com/photos.angel.co/startups/i/22663-30af57fe0b38a2865edfad38b73669f4-medium_jpg.jpg?buster=1315730836,22663,Joe Gershenson,50,https://s3.amazonaws.com/photos.angel.co/users/50383-medium_jpg?1313188406,1,[22663],10,0,[22663],0.0,0,[22663],0.0
Geckoboard,https://s3.amazonaws.com/photos.angel.co/startups/i/29381-31393c8f0b83a8df0e3f78e680c3e2c0-medium_jpg.jpg?buster=1326898359,29381,Rob Hudson,43,https://s3.amazonaws.com/photos.angel.co/users/78649-medium_jpg?1323199317,1,[29381],8,0,[29381],0.0,0,[29381],0.0
Geckoboard,https://s3.amazonaws.com/photos.angel.co/startups/i/29381-31393c8f0b83a8df0e3f78e680c3e2c0-medium_jpg.jpg?buster=1326898359,29381,Paul Joyce,68,https://s3.amazonaws.com/photos.angel.co/users/76094-medium_jpg?1322216033,1,[29381],8,0,[29381],0.0,0,[29381],0.0
Genomera,https://s3.amazonaws.com/photos.angel.co/startups/i/797-40e905170a1d4e18bff5593c02bebb66-medium_jpg.jpg?buster=1315770819,797,Greg Biggers,363,https://s3.amazonaws.com/photos.angel.co/users/1884-medium_jpg?1294804007,4,"[275025, 35729, 66943, 797]",17,5,"[275025, 35729, 66943, 797]",13,0,"[275025, 35729, 66943, 797]",0.0
Genomera,https://s3.amazonaws.com/photos.angel.co/startups/i/797-40e905170a1d4e18bff5593c02bebb66-medium_jpg.jpg?buster=1315770819,797,Andrew Field,26,https://s3.amazonaws.com/photos.angel.co/users/4277-medium_jpg?1294804643,1,[797],8,0,[797],0.0,0,[797],0.0
Genomera,https://s3.amazonaws.com/photos.angel.co/startups/i/797-40e905170a1d4e18bff5593c02bebb66-medium_jpg.jpg?buster=1315770819,797,Jonathan Zempel,23,https://s3.amazonaws.com/photos.angel.co/users/37325-medium_jpg?1308106439,1,[797],8,0,[797],0.0,0,[797],0.0
GinzaMetrics,https://s3.amazonaws.com/photos.angel.co/startups/i/1410-96476610c318aa9c0078456f7df388c7-medium_jpg.jpg?buster=1327613191,1410,Ray Grieselhuber,608,https://s3.amazonaws.com/photos.angel.co/users/3243-medium_jpg?1363624724,1,[1410],10,3,[1410],21,0,[1410],0.0
Glassmap,https://s3.amazonaws.com/photos.angel.co/startups/i/130560-3496c6c0d9952f25053e791a2ee7b3cd-medium_jpg.jpg?buster=1350499124,130560,Geoffrey Woo,166,https://s3.amazonaws.com/photos.angel.co/users/134776-medium_jpg?1338786828,1,[130560],7,0,[130560],0.0,0,[130560],0.0
Glassmap,https://s3.amazonaws.com/photos.angel.co/startups/i/130560-3496c6c0d9952f25053e791a2ee7b3cd-medium_jpg.jpg?buster=1350499124,130560,Jono Chang,8,https://graph.facebook.com/jonochang/picture?type=square,1,[130560],7,0,[130560],0.0,0,[130560],0.0
Glassmap,https://s3.amazonaws.com/photos.angel.co/startups/i/130560-3496c6c0d9952f25053e791a2ee7b3cd-medium_jpg.jpg?buster=1350499124,130560,Jon Zhang,30,https://graph.facebook.com/jon.zhang/picture?type=square,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0
HealthRally,https://s3.amazonaws.com/photos.angel.co/startups/i/1787-a9208029d76e1ac8077ad75d52da13a0-medium_jpg.jpg?buster=1315770378,1787,Peter Kaminski,183,https://s3.amazonaws.com/photos.angel.co/users/27187-medium_jpg?1302883521,5,"[42918, 42917, 42916, 32442, 1787]",20,0,"[42918, 42917, 42916, 32442, 1787]",0.0,0,"[42918, 42917, 42916, 32442, 1787]",0.0
HealthRally,https://s3.amazonaws.com/photos.angel.co/startups/i/1787-a9208029d76e1ac8077ad75d52da13a0-medium_jpg.jpg?buster=1315770378,1787,Zack Lynch,184,https://s3.amazonaws.com/photos.angel.co/users/4218-medium_jpg?1294804624,4,"[52980, 52979, 52978, 1787]",13,1,"[52980, 52979, 52978, 1787]",2,0,"[52980, 52979, 52978, 1787]",0.0
Heyzap,https://s3.amazonaws.com/photos.angel.co/startups/i/17068-ba386cdbccb22f8d949681112d5cd5a5-medium_jpg.jpg?buster=1366686568,17068,Jude Gomila,3629,https://s3.amazonaws.com/photos.angel.co/users/9505-medium_jpg?1305222963,1,[17068],10,5,[17068],47,0,[17068],0.0
Heyzap,https://s3.amazonaws.com/photos.angel.co/startups/i/17068-ba386cdbccb22f8d949681112d5cd5a5-medium_jpg.jpg?buster=1366686568,17068,Immad Akhund,509,https://s3.amazonaws.com/photos.angel.co/users/32384-medium_jpg?1305222703,2,"[32106, 17068]",19,0,"[32106, 17068]",0.0,0,"[32106, 17068]",0.0
HighlightCam,https://s3.amazonaws.com/photos.angel.co/startups/i/103843-ba1c1866053693163fc0ad2c2527a600-medium_jpg.jpg?buster=1341971736,103843,Michael Katsevman,68,https://s3.amazonaws.com/photos.angel.co/users/147715-medium_jpg?1365533347,1,[103843],8,0,[103843],0.0,0,[103843],0.0
HighlightCam,https://s3.amazonaws.com/photos.angel.co/startups/i/103843-ba1c1866053693163fc0ad2c2527a600-medium_jpg.jpg?buster=1341971736,103843,Michael J.T. O'Kelly,11,https://s3.amazonaws.com/photos.angel.co/users/192303-medium_jpg?1351784429,1,[103843],8,0,[103843],0.0,0,[103843],0.0
Homejoy,https://s3.amazonaws.com/photos.angel.co/startups/i/34598-c7c7f738905c910032e53aa6f9ba5813-medium_jpg.jpg?buster=1362891877,34598,Aaron Cheung,46,https://s3.amazonaws.com/photos.angel.co/users/216276-medium_jpg?1356591732,1,[34598],10,0,[34598],0.0,0,[34598],0.0
Homejoy,https://s3.amazonaws.com/photos.angel.co/startups/i/34598-c7c7f738905c910032e53aa6f9ba5813-medium_jpg.jpg?buster=1362891877,34598,Adora Cheung,106,https://s3.amazonaws.com/photos.angel.co/users/184538-medium_jpg?1349939756,1,[34598],10,0,[34598],0.0,0,[34598],0.0
iCracked,https://s3.amazonaws.com/photos.angel.co/startups/i/79259-04f6ff52ae8799ba2721cf1a6f7df88f-medium_jpg.jpg?buster=1376930863,79259,Anthony Martin,100,https://s3.amazonaws.com/photos.angel.co/users/111205-medium_jpg?1376929878,1,[79259],10,0,[79259],0.0,0,[79259],0.0
iCracked,https://s3.amazonaws.com/photos.angel.co/startups/i/79259-04f6ff52ae8799ba2721cf1a6f7df88f-medium_jpg.jpg?buster=1376930863,79259,AJ Forsythe,70,https://s3.amazonaws.com/photos.angel.co/users/111192-medium_jpg?1358374953,1,[79259],10,0,[79259],0.0,0,[79259],0.0
inDinero,https://s3.amazonaws.com/photos.angel.co/startups/i/153921-2a4c75afc6d2ebac33e9acf20bdc4448-medium_jpg.jpg?buster=1357603494,153921,Jessica Mah,447,https://s3.amazonaws.com/photos.angel.co/users/16846-medium_jpg?1332998108,1,[153921],9,0,[153921],0.0,0,[153921],0.0
inDinero,https://s3.amazonaws.com/photos.angel.co/startups/i/153921-2a4c75afc6d2ebac33e9acf20bdc4448-medium_jpg.jpg?buster=1357603494,153921,Andy Su,32,https://angel.co/images/shared/nopic.png,1,[153921],9,0,[153921],0.0,0,[153921],0.0
Influitive,https://s3.amazonaws.com/photos.angel.co/startups/i/1266-99045f67f6956c90613ef42aff0eddfd-medium_jpg.jpg?buster=1315770630,1266,David Crow,1569,https://s3.amazonaws.com/photos.angel.co/users/3041-medium_jpg?1357330286,1,[1266],9,6,[1266],32,0,[1266],0.0
Influitive,https://s3.amazonaws.com/photos.angel.co/startups/i/1266-99045f67f6956c90613ef42aff0eddfd-medium_jpg.jpg?buster=1315770630,1266,Mark Organ,843,https://s3.amazonaws.com/photos.angel.co/users/2934-medium_jpg?1306897781,2,"[32907, 1266]",15,2,"[32907, 1266]",7,0,"[32907, 1266]",0.0
Instacart,https://s3.amazonaws.com/photos.angel.co/startups/i/131716-ec50ba6b52bf0edc889bc3a6dae17493-medium_jpg.jpg?buster=1373474641,131716,Brandon Leonardo,613,https://s3.amazonaws.com/photos.angel.co/users/1-medium_jpg?1294803443,1,[131716],9,0,[131716],0.0,0,[131716],0.0
Instacart,https://s3.amazonaws.com/photos.angel.co/startups/i/131716-ec50ba6b52bf0edc889bc3a6dae17493-medium_jpg.jpg?buster=1373474641,131716,Max Mullen,247,https://s3.amazonaws.com/photos.angel.co/users/22976-medium_jpg?1383514543,1,[131716],9,0,[131716],0.0,0,[131716],0.0
Instacart,https://s3.amazonaws.com/photos.angel.co/startups/i/131716-ec50ba6b52bf0edc889bc3a6dae17493-medium_jpg.jpg?buster=1373474641,131716,Apoorva Mehta,161,https://s3.amazonaws.com/photos.angel.co/users/7941-medium_jpg?1308169221,1,[131716],9,0,[131716],0.0,0,[131716],0.0
InVenture,https://s3.amazonaws.com/photos.angel.co/startups/i/24322-99810a874bee29a5f577d9d6ab67a120-medium_jpg.jpg?buster=1316036141,24322,Shivani Siroya,528,https://s3.amazonaws.com/photos.angel.co/users/15070-medium_jpg?1318551367,1,[24322],7,0,[24322],0.0,0,[24322],0.0
InVenture,https://s3.amazonaws.com/photos.angel.co/startups/i/24322-99810a874bee29a5f577d9d6ab67a120-medium_jpg.jpg?buster=1316036141,24322,Jon Blackwell,37,https://s3.amazonaws.com/photos.angel.co/users/43849-medium_jpg?1364618346,2,"[24322, 21294]",11,0,"[24322, 21294]",0.0,0,"[24322, 21294]",0.0
Kaleidoscope,https://angel.co/images/shared/nopic_startup.png,181085,Ted William B. Regan,6,https://angel.co/images/shared/nopic.png,2,"[181085, 181080]",4,0,"[181085, 181080]",0.0,0,"[181085, 181080]",0.0
Kamcord,https://s3.amazonaws.com/photos.angel.co/startups/i/115146-2109c6f07c0d6129664996e911547dd1-medium_jpg.jpg?buster=1371355611,115146,Matt Zitzmann,129,https://s3.amazonaws.com/photos.angel.co/users/119788-medium_jpg?1371352765,1,[115146],9,0,[115146],0.0,0,[115146],0.0
Kamcord,https://s3.amazonaws.com/photos.angel.co/startups/i/115146-2109c6f07c0d6129664996e911547dd1-medium_jpg.jpg?buster=1371355611,115146,Aditya Rathnam,96,https://s3.amazonaws.com/photos.angel.co/users/140579-medium_jpg?1345262704,1,[115146],9,0,[115146],0.0,0,[115146],0.0
Kamcord,https://s3.amazonaws.com/photos.angel.co/startups/i/115146-2109c6f07c0d6129664996e911547dd1-medium_jpg.jpg?buster=1371355611,115146,Kevin Wang,76,https://s3.amazonaws.com/photos.angel.co/users/163151-medium_jpg?1345261216,1,[115146],9,0,[115146],0.0,0,[115146],0.0
Kicksend,https://s3.amazonaws.com/photos.angel.co/startups/i/6028-a0c3f0a97d12c54c8a6fd64f933f759f-medium_jpg.jpg?buster=1354618605,6028,Brendan G. Lim,141,https://s3.amazonaws.com/photos.angel.co/users/14082-medium_jpg?1368598767,1,[6028],10,0,[6028],0.0,0,[6028],0.0
Kicksend,https://s3.amazonaws.com/photos.angel.co/startups/i/6028-a0c3f0a97d12c54c8a6fd64f933f759f-medium_jpg.jpg?buster=1354618605,6028,Pradeep Elankumaran,226,https://s3.amazonaws.com/photos.angel.co/users/10814-medium_jpg?1342417953,1,[6028],10,0,[6028],0.0,0,[6028],0.0
Kinsights,https://s3.amazonaws.com/photos.angel.co/startups/i/20834-7fcc3ca8078702177b81009b3d7ff7e4-medium_jpg.jpg?buster=1386186929,20834,M. Jackson Wilkinson,387,https://s3.amazonaws.com/photos.angel.co/users/25048-medium_jpg?1302043372,1,[20834],7,0,[20834],0.0,0,[20834],0.0
Kinsights,https://s3.amazonaws.com/photos.angel.co/startups/i/20834-7fcc3ca8078702177b81009b3d7ff7e4-medium_jpg.jpg?buster=1386186929,20834,Jennifer Chung,2,https://s3.amazonaws.com/photos.angel.co/users/457468-medium_jpg?1386194945,1,[20834],7,0,[20834],0.0,0,[20834],0.0
Kinsights,https://s3.amazonaws.com/photos.angel.co/startups/i/20834-7fcc3ca8078702177b81009b3d7ff7e4-medium_jpg.jpg?buster=1386186929,20834,Carol Lee Peebles,7,https://s3.amazonaws.com/photos.angel.co/users/41650-medium_jpg?1310184117,1,[20834],7,0,[20834],0.0,0,[20834],0.0
Kinsights,https://s3.amazonaws.com/photos.angel.co/startups/i/20834-7fcc3ca8078702177b81009b3d7ff7e4-medium_jpg.jpg?buster=1386186929,20834,Keith Muth,50,https://s3.amazonaws.com/photos.angel.co/users/41652-medium_jpg?1386189072,1,[20834],7,0,[20834],0.0,0,[20834],0.0
Kippt,https://s3.amazonaws.com/photos.angel.co/startups/i/58059-a50effb231719ad36b3e237d8b925ff2-medium_jpg.jpg?buster=1345425221,58059,Karri Saarinen,401,https://s3.amazonaws.com/photos.angel.co/users/72189-medium_jpg?1363845102,3,"[70581, 58060, 58059]",15,0,"[70581, 58060, 58059]",0.0,0,"[70581, 58060, 58059]",0.0
Kippt,https://s3.amazonaws.com/photos.angel.co/startups/i/58059-a50effb231719ad36b3e237d8b925ff2-medium_jpg.jpg?buster=1345425221,58059,Jori Lallo,304,https://s3.amazonaws.com/photos.angel.co/users/78275-medium_jpg?1323111230,1,[58059],8,0,[58059],0.0,0,[58059],0.0
Lawdingo,https://s3.amazonaws.com/photos.angel.co/startups/i/99336-b950ce44b19f885e2294c954713fbf0d-medium_jpg.jpg?buster=1340506299,99336,Nikhil Nirmel,178,https://s3.amazonaws.com/photos.angel.co/users/113572-medium_jpg?1369784917,1,[99336],8,0,[99336],0.0,0,[99336],0.0
Leaky,https://s3.amazonaws.com/photos.angel.co/startups/i/81396-8aecdd0ff159ebb949ea7e3ce93da24f-medium_jpg.jpg?buster=1361901288,81396,Jason Traff,81,https://s3.amazonaws.com/photos.angel.co/users/53917-medium_jpg?1314379335,3,"[81397, 81396, 23376]",18,0,"[81397, 81396, 23376]",0.0,0,"[81397, 81396, 23376]",0.0
Leaky,https://s3.amazonaws.com/photos.angel.co/startups/i/81396-8aecdd0ff159ebb949ea7e3ce93da24f-medium_jpg.jpg?buster=1361901288,81396,Jake Piccolo,11,https://s3.amazonaws.com/photos.angel.co/users/114669-medium_jpg?1333739337,1,[81396],10,0,[81396],0.0,0,[81396],0.0
Leaky,https://s3.amazonaws.com/photos.angel.co/startups/i/81396-8aecdd0ff159ebb949ea7e3ce93da24f-medium_jpg.jpg?buster=1361901288,81396,Geoffry Sumter,6,https://s3.amazonaws.com/photos.angel.co/users/114672-medium_jpg?1333739757,1,[81396],10,0,[81396],0.0,0,[81396],0.0
Leftronic,https://s3.amazonaws.com/photos.angel.co/startups/i/684-df50c6fa421f42d8b3defcbeef7be153-medium_jpg.jpg?buster=1332280540,684,Lionel Jingles,3,https://angel.co/images/shared/nopic.png,1,[684],9,0,[684],0.0,0,[684],0.0
Listia,https://s3.amazonaws.com/photos.angel.co/startups/i/1347-05cbd11ecf251b69dd79527ceafc3d71-medium_jpg.jpg?buster=1315770591,1347,Gee Chuang,87,https://s3.amazonaws.com/photos.angel.co/users/3104-medium_jpg?1313692009,1,[1347],10,0,[1347],0.0,0,[1347],0.0
Lively,https://s3.amazonaws.com/photos.angel.co/startups/i/265823-41ea88382406950211bde0468f9bc71f-medium_jpg.jpg?buster=1379426530,265823,Ignacio Fanlo,320,https://s3.amazonaws.com/photos.angel.co/users/11537-medium_jpg?1333740071,0,[],0.0,3,[],24,0,[],0.0
